name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-21T20:00:00,16.3,16.3,14.5,88.99,24,100,rain,0,0,12.2,4.8,269,1002.9,83,6.2,0,0,0,10,"Rain, Partially cloudy",rain,"76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-21T21:00:00,17.1,17.1,14.5,85.12,0,0,,0,0,11.2,4,26,1004.1,81.3,6.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-21T22:00:00,17.3,17.3,14.9,85.87,0.1,100,rain,0,0,11.5,3.6,290,1004.8,80.6,5.3,0,0,0,10,"Rain, Partially cloudy",rain,"76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-21T23:00:00,16.9,16.9,14.9,87.93,0,0,,0,0,11.2,7,280,1005.4,80.6,8.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-22T00:00:00,16.6,16.6,15.1,90.6,0,0,,0,0,10.8,10.3,289,1005.7,99.4,8.1,0,0,0,10,Overcast,cloudy,"76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-22T01:00:00,17.1,17.1,13.4,79.04,0,0,,0,0,4.7,9.1,337,1018.6,92,10.8,0,0,0,10,Overcast,cloudy,"76675399999,76679399999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-22T02:00:00,17.2,17.2,15.2,88.03,0,0,,0,0,2.5,7.2,310,1008.1,100,8,0,0,0,10,Overcast,cloudy,76680099999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-22T03:00:00,16.4,16.4,14.7,89.68,0,0,,0,0,2.9,10.8,280,1007.8,100,8,0,0,0,10,Overcast,cloudy,76680099999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-22T04:00:00,14.5,14.5,12.9,90.12,0,0,,0,0,5,4.7,353.9,1015,41.8,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-22T05:00:00,15.2,15.2,14.4,94.97,0,0,,0,0,5.8,7.2,330,1008.8,100,8,0,0,0,10,Overcast,cloudy,76680099999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-22T06:00:00,15.7,15.7,12.8,83.2,0,0,,0,0,5.8,2.6,338,1009.7,88.7,13.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"76680099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-22T07:00:00,14.2,14.2,12.6,90.26,0,0,,0,0,7.2,6.7,30,1018.3,49.7,10.7,9.4,0,0,10,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-22T08:00:00,14.8,14.8,12.4,85.63,0,0,,0,0,9.4,7.5,33,1011.1,84.4,8,100.4,0.4,1,10,Partially cloudy,partly-cloudy-day,"76675399999,76632099999,76680099999,MMSM,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-22T09:00:00,18,18,13.2,73.86,0,0,,0,0,10.8,3.3,60,1009.6,75.8,9.9,324.3,1.2,3,10,Partially cloudy,partly-cloudy-day,"76726099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-22T10:00:00,19.4,19.4,13.3,67.7,0,0,,0,0,14.4,6,68,1009.4,49,9.3,533.6,1.9,5,10,Partially cloudy,partly-cloudy-day,"76726099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-22T11:00:00,20.7,20.7,12.5,59.18,0,0,,0,0,18,6.3,22,1009,49.7,9.3,734.5,2.6,7,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-22T12:00:00,22.3,22.3,12,52.07,0,0,,0,0,28.8,8.6,2,1006.8,36.3,9.7,787.8,2.8,8,10,Partially cloudy,partly-cloudy-day,"76632099999,76680099999,76675099999,MMMX,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-22T13:00:00,24,24,12.1,47.09,0,0,,0,0,24.8,11.9,97,1015.7,60.6,10.1,809.6,2.9,8,10,Partially cloudy,partly-cloudy-day,"76726099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-22T14:00:00,24.1,24.1,11.4,44.77,0,0,,0,0,27.4,12.8,347,1014.4,88.5,11,753.4,2.7,8,10,Partially cloudy,partly-cloudy-day,"76726099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-22T15:00:00,24.1,24.1,11.1,44.08,0,0,,0,0,31,13.2,304,1002.4,83.5,14,562.5,2,6,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-22T16:00:00,24.2,24.2,11.6,45.25,0,0,,0,0,31.3,15.4,354,1002.1,83.4,14,480.2,1.7,5,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-22T17:00:00,23.9,23.9,15.8,60.64,0,0,,0,0,30.2,17.2,334,1001.2,86.5,9.4,273.8,1,3,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-22T18:00:00,22.3,22.3,12.3,52.97,1.732,100,rain,0,0,28.8,20.7,11,1002.6,61.9,12.2,160.5,0.6,2,10,"Rain, Partially cloudy",rain,"76726099999,76632099999,76680099999,76675099999,MMMX,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-22T19:00:00,19.9,19.9,13.8,68.01,0,0,,0,0,22,11.5,353,1003.1,79.2,11.3,13.2,0,0,10,Partially cloudy,partly-cloudy-night,"76675399999,76680099999,MMSM,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-22T20:00:00,19.5,19.5,15.3,76.71,0,0,,0,0,15.5,7,311,1001.9,78.1,6.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-22T21:00:00,19,19,13.1,68.53,0,0,,0,0,13.3,11.8,39,1005.6,95.3,10.5,0,0,0,10,Overcast,cloudy,"76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-22T22:00:00,17.2,17.2,14.7,85.38,0,0,,0,0,10.4,7.9,277,1005.7,89.4,6.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"76675399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-22T23:00:00,17.4,17.4,13.9,80.03,0,0,,0,0,10.1,7,340,1004.4,89.4,8.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-23T00:00:00,16.6,16.6,13.9,83.88,0,0,,0,0,10.1,10.3,331,1004.7,89.4,8.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-23T01:00:00,16.2,16.2,13.2,82.51,0.3,100,rain,0,0,7.6,7,291,1004.7,61.9,8.1,0,0,0,10,"Rain, Partially cloudy",rain,"76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-23T02:00:00,16.6,16.6,10.1,65.67,0.2,100,rain,0,0,9.4,5,326,1005.3,87.7,15.4,0,0,0,10,"Rain, Partially cloudy",rain,"76675099999,MMMX,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-23T03:00:00,15.2,15.2,12.9,85.79,0,0,,0,0,10.4,10.1,293,1005.5,80.8,8.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-23T04:00:00,15.3,15.3,13,86.44,0,0,,0,0,10.4,3.8,338,1006,80.8,6.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"76680099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-23T05:00:00,14.9,14.9,11.2,78.56,0,0,,0,0,9,4.6,347,1006.8,88.7,12.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"76680099999,MMMX,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-23T06:00:00,13.4,13.4,12.2,92.05,0,0,,0,0,9,5.6,350,1007.4,82.2,8.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"76680099999,MMSM,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-23T07:00:00,15.5,15.5,12.4,81.49,0,0,,0,0,11.2,4.9,46,1017.4,92.8,9.3,7.7,0,0,10,Overcast,cloudy,"76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-23T08:00:00,15.7,15.7,12.6,82.1,0,0,,0,0,14.4,8.4,1,1017.4,94.9,7.9,95.6,0.3,1,10,Overcast,cloudy,"76726099999,76632099999,76679399999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-23T09:00:00,17.8,17.8,12.5,71.52,0,0,,0,0,16.2,8.4,305,1008,85.2,8,270.8,1,3,10,Partially cloudy,partly-cloudy-day,"76726099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-23T10:00:00,18.1,18.1,12.2,68.73,0,0,,0,0,18.4,12.9,332,1009.6,82.4,8.1,559.9,2,6,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999,MMMX,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-23T11:00:00,19.8,19.8,12.5,62.67,0,0,,0,0,20.2,5.8,303,1018,76.8,8.1,752.3,2.7,8,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76679399999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-23T12:00:00,21.3,21.3,10.7,50.66,0,0,,0,0,21.2,5.2,277,1007.2,77.2,9.3,858.7,3.1,9,10,Partially cloudy,partly-cloudy-day,"76726099999,76679399999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-23T13:00:00,23.3,23.3,10.6,44.77,0,0,,0,0,19.4,9.7,266,1006,77,9.9,709.9,2.6,7,10,Partially cloudy,partly-cloudy-day,"76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-23T14:00:00,23.5,23.5,13.5,53.33,0,0,,0,0,20.2,1.1,106,1004.1,88.2,3.3,668.7,2.4,7,10,Partially cloudy,partly-cloudy-day,"76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-23T15:00:00,22.2,22.2,13,56.07,0,0,,0,0,21.2,5.9,345,1003.2,97.4,3.7,460,1.7,5,10,Overcast,cloudy,"76632099999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-23T16:00:00,21.5,21.5,13.8,61.44,0,0,,0,0,20.5,20.7,340,1002.1,94.8,6.4,232.2,0.8,2,10,Overcast,cloudy,"76632099999,76680099999,MMSM"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-23T17:00:00,20.1,20.1,13.3,65.12,0.173,100,rain,0,0,19.8,18.4,51,1002.4,99,11.1,148.2,0.5,1,10,"Rain, Overcast",rain,"76632099999,76680099999,MMSM,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-23T18:00:00,17.9,17.9,16,88.87,0,0,,0,0,19.1,8.2,301,1003.1,99.1,4.2,45.5,0.2,0,10,Overcast,cloudy,"76632099999,76680099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-23T19:00:00,17,17,13.3,79.02,0,0,,0,0,16.6,7.6,12,1003.1,100,8.4,5.6,0,0,10,Overcast,cloudy,"76632099999,76680099999,MMMX,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-23T20:00:00,16.9,16.9,15.3,90.08,0,0,,0,0,15.8,10.4,14,1003.9,98,5.1,0,0,0,10,Overcast,cloudy,"76632099999,76680099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-23T21:00:00,16.8,16.8,15,89.49,0,0,,0,0,13,10.8,2,1005,99,2.2,0,0,0,10,Overcast,cloudy,"76632099999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-23T22:00:00,15.8,15.8,14.2,89.94,0,0,,0,0,12.6,10.9,346,1005.5,92.5,11.1,0,0,0,10,Overcast,cloudy,"76632099999,76680099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-23T23:00:00,15.7,15.7,13.5,86.8,0,0,,0,0,14,8.7,300,1015.8,89.5,12.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"76632099999,76679399999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-24T00:00:00,15.1,15.1,14.2,94.48,0,0,,0,0,14.4,10.6,305,1005.8,87.6,7.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"76632099999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-24T01:00:00,15.1,15.1,13.5,90.08,0,0,,0,0,12.2,7.1,334,1006.4,96.7,9.8,0,0,0,10,Overcast,cloudy,"76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-24T02:00:00,15.3,15.3,12.8,85.04,0,0,,0,0,12.2,6.1,3.2,1014,100,24.1,0,0,0,10,Overcast,cloudy,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-24T03:00:00,15.5,15.5,12.6,82.6,0,0,,0,0,10.1,7.1,328,1005.3,86.4,15.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-24T04:00:00,14.5,14.5,13.5,93.72,0,0,,0,0,12.2,8,310,1007,77,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"76680099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-24T05:00:00,14.2,14.2,13.5,95.5,0,0,,0,0,12.6,7.1,330,1007.7,79.7,14.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-24T06:00:00,14.2,14.2,12.7,90.57,1.79,100,rain,0,0,13.3,8.2,340,1008,88.5,14.2,0,0,0,10,"Rain, Partially cloudy",rain,"76632099999,76680099999,MMSM,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-24T07:00:00,14.7,14.7,11.7,82.08,0.036,100,rain,0,0,14,7,24,1017,100,9.2,3.3,0,0,10,"Rain, Overcast",rain,"76726099999,76675399999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-24T08:00:00,14.4,14.4,12.7,89.54,0.173,100,rain,0,0,14,9.6,325,1009.5,100,3.5,38.4,0.1,0,10,"Rain, Overcast",rain,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-24T09:00:00,15.3,15.3,13.1,86.39,0,0,,0,0,21.6,7,352,1010.2,100,3.5,99.7,0.4,1,10,Overcast,cloudy,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-24T10:00:00,15.9,15.9,13.3,84.28,0.173,100,rain,0,0,12.6,6.8,331,1010.3,100,3.5,229.8,0.8,2,10,"Rain, Overcast",rain,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-24T11:00:00,18.2,18.2,12.1,67.54,0.115,100,rain,0,0,12.6,8.3,23,1009.8,92.8,8,328.7,1.2,3,10,"Rain, Overcast",rain,"76726099999,76632099999,76680099999,MMMX,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-24T12:00:00,18.2,18.2,13.2,72.68,0,0,,0,0,14.8,5.4,39,1008.7,100,2.8,386.5,1.4,4,10,Overcast,cloudy,"76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-24T13:00:00,18.9,18.9,13.8,72.38,0,0,,0,0,15.1,8,74,1007.9,99.6,3.3,453.8,1.6,5,10,Overcast,cloudy,"76726099999,76632099999,76680099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-24T14:00:00,19.7,19.7,11.4,58.52,0.115,100,rain,0,0,15.8,7.6,164,1006.7,99.8,7.4,490.9,1.8,5,10,"Rain, Overcast",rain,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-24T15:00:00,19.7,19.7,12.8,64.47,0,0,,0,0,22,10.6,204,1005,100,8,403.9,1.5,4,10,Overcast,cloudy,"76726099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-24T16:00:00,19.8,19.8,13,65.05,0.346,100,rain,0,0,21.6,7.5,193,1005.1,99.7,8,283.9,1,3,10,"Rain, Overcast",rain,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-24T17:00:00,19.5,19.5,12.9,65.81,0.115,100,rain,0,0,17.6,8.5,170,1004.9,99.7,8,168.6,0.6,2,10,"Rain, Overcast",rain,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-24T18:00:00,18.8,18.8,14.2,74.53,0,0,,0,0,13,10.8,308,1004.8,99.1,3.1,66.5,0.2,1,10,Overcast,cloudy,"76726099999,76632099999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-24T19:00:00,19.1,19.1,18.2,94.52,0,0,,0,0,5.4,3.6,10,1006.2,100,18,4.7,0,0,10,Overcast,cloudy,76726099999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-24T20:00:00,17.9,17.9,11.2,64.75,0,0,,0,0,6.8,14.5,144,1006.9,88.1,12.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-24T21:00:00,17.4,17.4,12.3,72.16,0,0,,0,0,7.2,7.6,107,1006.9,89.9,12.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,MMSM,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-24T22:00:00,18,18,13,72.57,0,0,,0,0,7.6,9.5,116,1016.6,89.3,13.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76679399999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-24T23:00:00,17.6,17.6,14.4,81.54,0,0,,0,0,13.3,3.6,50,1006.4,60.5,10.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-25T00:00:00,17,17,13.7,80.96,0,0,,0,0,9.4,8.2,25,1006.6,85.6,13.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76679399999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-25T01:00:00,16.4,16.4,14.2,86.89,0,0,,0,0,14.8,3.6,280,1005.9,90,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-25T02:00:00,15.9,15.9,13.7,86.99,0,0,,0,0,5.8,7.2,250,1005.6,61.3,8.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-25T03:00:00,15.9,15.9,12.7,81.39,0,0,,0,0,5.4,9.6,332,1005.6,89.5,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-25T04:00:00,15.7,15.7,12.6,81.8,0,0,,0,0,6.1,3.2,34.5,1012,96.4,11,0,0,0,10,Overcast,cloudy,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-25T05:00:00,14.7,14.7,12.7,88.36,0,0,,0,0,7.2,7,302,1006,97.6,7.9,0,0,0,10,Overcast,cloudy,"76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-25T06:00:00,14.6,14.6,12.4,86.41,1.501,100,rain,0,0,7.6,6.8,315,1006.6,60,6.8,0,0,0,10,"Rain, Partially cloudy",rain,"76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-25T07:00:00,15.3,15.3,11.7,78.8,0,0,,0,0,8.3,8.1,341,1015.9,90.1,9.3,7.2,0,0,10,Overcast,cloudy,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-25T08:00:00,14.5,14.5,12.3,86.72,0,0,,0,0,15.1,6.6,330,1008.5,90.2,3.6,95.8,0.3,1,10,Overcast,cloudy,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-25T09:00:00,16.3,16.3,11.9,74.87,0,0,,0,0,10.8,7.2,303,1008.2,89.7,9.3,265.6,1,3,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-25T10:00:00,17.6,17.6,13.4,76.26,0,0,,0,0,17.3,12.8,349,1009,89.3,4,318.6,1.1,3,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-25T11:00:00,18.2,18.2,12.9,71.33,0,0,,0,0,17.6,4.9,351,1010.1,89,4.9,351.3,1.3,4,10,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-25T12:00:00,20.2,20.2,13.9,67.19,0,0,,0,0,25.2,10.6,43,1007.9,88.1,4.4,426.8,1.5,4,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-25T13:00:00,20.5,20.5,11.9,57.64,0,0,,0,0,14.4,9,128,1015.7,89.3,8.8,306.6,1.1,3,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76679399999,76680099999,MMSM,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-25T14:00:00,19.9,19.9,14,68.72,0,0,,0,0,15.1,7.5,92,1006,98.7,3.5,474.6,1.7,5,10,Overcast,cloudy,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-25T15:00:00,18,18,13.8,76.36,0,0,,0,0,14.8,10.8,186,1005.2,99.6,3.7,433.9,1.6,4,10,Overcast,cloudy,"76726099999,76675399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-25T16:00:00,18.9,18.9,14,73.03,0.231,100,rain,0,0,11.9,7.5,160,1004.5,89.7,3.5,274,1,3,10,"Rain, Partially cloudy",rain,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-25T17:00:00,19.3,19.3,14.1,71.68,0.115,100,rain,0,0,21.6,7.6,139,1003.9,88.7,3.8,231.6,0.8,2,10,"Rain, Partially cloudy",rain,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-25T18:00:00,19,19,14.7,76.22,0,0,,0,0,15.8,10.4,142,1003.8,97.3,4,55.4,0.2,1,10,Overcast,cloudy,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-25T19:00:00,15,15,12,82.7,0,0,,0,0,18,10.3,161,1013.9,92,14.6,3.1,0,0,10,Overcast,cloudy,"76726099999,76675399999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-25T20:00:00,14.9,14.9,12.2,83.67,0.2,100,rain,0,0,21.6,4.3,110,1006.3,94,13.2,0,0,0,10,"Rain, Overcast",rain,"76726099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-25T21:00:00,17.3,17.3,14.6,84.52,0,0,,0,0,14,3.8,50,1006.8,79.1,10.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-09-25T22:00:00,15.2,15.2,13.1,87.69,0.389,100,rain,0,0,7.9,12.5,42,1022.9,98.9,12.9,0,0,0,10,"Rain, Overcast",rain,"76726099999,76632099999,76679399999"
